691287.4052, 5147452.1850
691287.4052, 5147444.1850
691295.4052, 5147444.1850
691303.4052, 5147444.1850
691311.4052, 5147444.1850
691319.4052, 5147444.1850
691327.4052, 5147452.1850
691335.4052, 5147452.1850
691327.4052, 5147444.1850
691335.4052, 5147444.1850
691343.4052, 5147444.1850
691351.4052, 5147444.1850
691359.4052, 5147436.1850
691351.4052, 5147436.1850
691343.4052, 5147436.1850
691335.4052, 5147436.1850
691327.4052, 5147436.1850
691319.4052, 5147436.1850
691311.4052, 5147436.1850
691303.4052, 5147436.1850
691295.4052, 5147436.1850
691287.4052, 5147436.1850
691287.4052, 5147428.1850
691287.4052, 5147420.1850
691287.4052, 5147412.1850
691295.4052, 5147412.1850
691295.4052, 5147420.1850
691295.4052, 5147428.1850
691303.4052, 5147428.1850
691311.4052, 5147428.1850
691319.4052, 5147428.1850
691327.4052, 5147428.1850
691335.4052, 5147428.1850
691343.4052, 5147428.1850
691351.4052, 5147428.1850
691359.4052, 5147428.1850
691359.4052, 5147420.1850
691359.4052, 5147412.1850
691359.4052, 5147404.1850
691359.4052, 5147396.1850
691359.4052, 5147388.1850
691359.4052, 5147380.1850
691359.4052, 5147372.1850
691351.4052, 5147364.1850
691351.4052, 5147372.1850
691351.4052, 5147380.1850
691351.4052, 5147388.1850
691351.4052, 5147396.1850
691351.4052, 5147404.1850
691351.4052, 5147412.1850
691351.4052, 5147420.1850
691343.4052, 5147420.1850
691335.4052, 5147420.1850
691327.4052, 5147420.1850
691319.4052, 5147420.1850
691311.4052, 5147420.1850
691303.4052, 5147420.1850
691303.4052, 5147412.1850
691311.4052, 5147412.1850
691311.4052, 5147404.1850
691319.4052, 5147412.1850
691327.4052, 5147412.1850
691335.4052, 5147412.1850
691343.4052, 5147412.1850
691343.4052, 5147404.1850
691343.4052, 5147396.1850
691343.4052, 5147388.1850
691343.4052, 5147380.1850
691343.4052, 5147372.1850
691343.4052, 5147364.1850
691343.4052, 5147356.1850
691343.4052, 5147348.1850
691335.4052, 5147348.1850
691327.4052, 5147348.1850
691319.4052, 5147348.1850
691311.4052, 5147348.1850
691303.4052, 5147348.1850
691295.4052, 5147348.1850
691287.4052, 5147348.1850
691287.4052, 5147356.1850
691295.4052, 5147356.1850
691303.4052, 5147356.1850
691311.4052, 5147356.1850
691319.4052, 5147356.1850
691327.4052, 5147356.1850
691335.4052, 5147356.1850
691335.4052, 5147364.1850
691335.4052, 5147372.1850
691335.4052, 5147380.1850
691335.4052, 5147388.1850
691335.4052, 5147396.1850
691335.4052, 5147404.1850
691327.4052, 5147404.1850
691319.4052, 5147404.1850
691327.4052, 5147396.1850
691327.4052, 5147388.1850
691327.4052, 5147380.1850
691327.4052, 5147372.1850
691327.4052, 5147364.1850
691319.4052, 5147364.1850
691311.4052, 5147364.1850
691303.4052, 5147364.1850
691295.4052, 5147364.1850
691287.4052, 5147364.1850
691287.4052, 5147372.1850
691295.4052, 5147372.1850
691303.4052, 5147372.1850
691311.4052, 5147372.1850
691319.4052, 5147372.1850
691319.4052, 5147380.1850
691311.4052, 5147380.1850
691303.4052, 5147380.1850
691295.4052, 5147380.1850
691287.4052, 5147380.1850
691287.4052, 5147380.1850
691287.4052, 5147380.1850
691295.0099, 5147384.1010
691295.0099, 5147384.1010
691295.0099, 5147384.1010
691295.0099, 5147384.1010
